ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,TotalProductCost,SalesOrderNumber,SalesAmount
214,20131005,20131017,20131012,27422,13.0863,SO67788,34.99
540,20131005,20131017,20131012,24448,12.1924,SO67789,32.60
529,20131005,20131017,20131012,24448,1.4923,SO67789,3.99
222,20131005,20131017,20131012,24448,13.0863,SO67789,34.99
535,20131005,20131017,20131012,26284,9.3463,SO67790,24.99
480,20131005,20131017,20131012,26284,0.8565,SO67790,2.29
536,20131005,20131017,20131012,11659,11.2163,SO67791,29.99
480,20131005,20131017,20131012,11659,0.8565,SO67791,2.29
478,20131005,20131017,20131012,21760,3.7363,SO67792,9.99
477,20131005,20131017,20131012,21760,1.8663,SO67792,4.99
217,20131005,20131017,20131012,21760,13.0863,SO67792,34.99
478,20131005,20131017,20131012,15468,3.7363,SO67793,9.99
477,20131005,20131017,20131012,15468,1.8663,SO67793,4.99
477,20131005,20131017,20131012,20774,1.8663,SO67794,4.99
478,20131005,20131017,20131012,20774,3.7363,SO67794,9.99
484,20131005,20131017,20131012,20774,2.9733,SO67794,7.95
225,20131005,20131017,20131012,18913,6.9223,SO67795,8.99
476,20131005,20131017,20131012,18913,26.1763,SO67795,69.99
474,20131005,20131017,20131012,20742,26.1763,SO67796,69.99
228,20131005,20131017,20131012,20742,38.4923,SO67796,49.99
225,20131005,20131017,20131012,20742,6.9223,SO67796,8.99
528,20131005,20131017,20131012,15573,1.8663,SO67797,4.99
528,20131005,20131017,20131012,15563,1.8663,SO67798,4.99
214,20131005,20131017,20131012,15563,13.0863,SO67798,34.99
225,20131005,20131017,20131012,29259,6.9223,SO67799,8.99
477,20131005,20131017,20131012,29259,1.8663,SO67799,4.99
528,20131005,20131017,20131012,15296,1.8663,SO67800,4.99
480,20131005,20131017,20131012,15296,0.8565,SO67800,2.29
475,20131005,20131017,20131012,14542,26.1763,SO67801,69.99
225,20131005,20131017,20131012,14542,6.9223,SO67801,8.99
529,20131005,20131017,20131012,15701,1.4923,SO67802,3.99
540,20131005,20131017,20131012,15701,12.1924,SO67802,32.60
222,20131005,20131017,20131012,15701,13.0863,SO67802,34.99
485,20131005,20131017,20131012,19050,8.2205,SO67803,21.98
217,20131005,20131017,20131012,19050,13.0863,SO67803,34.99
535,20131005,20131017,20131012,16473,9.3463,SO67804,24.99
477,20131005,20131017,20131012,24045,1.8663,SO67805,4.99
477,20131005,20131017,20131012,19180,1.8663,SO67806,4.99
214,20131005,20131017,20131012,19180,13.0863,SO67806,34.99
477,20131005,20131017,20131012,22496,1.8663,SO67807,4.99
225,20131005,20131017,20131012,22496,6.9223,SO67807,8.99
214,20131005,20131017,20131012,22496,13.0863,SO67807,34.99
538,20131005,20131017,20131012,26212,8.0373,SO67808,21.49
480,20131005,20131017,20131012,26212,0.8565,SO67808,2.29
530,20131005,20131017,20131012,24715,1.8663,SO67809,4.99
467,20131005,20131017,20131012,24715,9.1593,SO67809,24.49
541,20131005,20131017,20131012,12567,10.8423,SO67810,28.99
530,20131005,20131017,20131012,12567,1.8663,SO67810,4.99
530,20131005,20131017,20131012,17723,1.8663,SO67811,4.99
479,20131005,20131017,20131012,17723,3.3623,SO67811,8.99
477,20131005,20131017,20131012,17723,1.8663,SO67811,4.99
530,20131005,20131017,20131012,21682,1.8663,SO67812,4.99
480,20131005,20131017,20131012,21682,0.8565,SO67812,2.29
485,20131005,20131017,20131012,13219,8.2205,SO67813,21.98
537,20131005,20131017,20131012,11877,13.09,SO67814,35.00
225,20131005,20131017,20131012,12651,6.9223,SO67815,8.99
478,20131005,20131017,20131012,12565,3.7363,SO67816,9.99
477,20131005,20131017,20131012,12565,1.8663,SO67816,4.99
491,20131005,20131017,20131012,12565,41.5723,SO67816,53.99
465,20131005,20131017,20131012,12565,9.1593,SO67816,24.49
592,20131005,20131017,20131012,19843,308.2179,SO67817,564.99
363,20131005,20131017,20131012,16845,1251.9813,SO67818,2294.99
485,20131005,20131017,20131012,16845,8.2205,SO67818,21.98
472,20131005,20131017,20131012,16845,23.749,SO67818,63.50
361,20131005,20131017,20131012,16111,1251.9813,SO67819,2294.99
485,20131005,20131017,20131012,16111,8.2205,SO67819,21.98
478,20131005,20131017,20131012,16111,3.7363,SO67819,9.99
477,20131005,20131017,20131012,16111,1.8663,SO67819,4.99
482,20131005,20131017,20131012,16111,3.3623,SO67819,8.99
570,20131005,20131017,20131012,27763,461.4448,SO67820,742.35
541,20131005,20131017,20131012,27763,10.8423,SO67820,28.99
225,20131005,20131017,20131012,27763,6.9223,SO67820,8.99
530,20131005,20131017,20131012,27763,1.8663,SO67820,4.99
567,20131005,20131017,20131012,27771,461.4448,SO67821,742.35
214,20131005,20131017,20131012,27771,13.0863,SO67821,34.99
568,20131005,20131017,20131012,20923,461.4448,SO67822,742.35
214,20131005,20131017,20131012,20923,13.0863,SO67822,34.99
577,20131005,20131017,20131012,12623,755.1508,SO67823,1214.85
530,20131005,20131017,20131012,12623,1.8663,SO67823,4.99
541,20131005,20131017,20131012,12623,10.8423,SO67823,28.99
480,20131005,20131017,20131012,12623,0.8565,SO67823,2.29
578,20131005,20131017,20131012,12874,755.1508,SO67824,1214.85
388,20131005,20131017,20131012,17922,713.0798,SO67825,1120.49
479,20131005,20131017,20131012,17922,3.3623,SO67825,8.99
477,20131005,20131017,20131012,17922,1.8663,SO67825,4.99
487,20131005,20131017,20131012,17922,20.5663,SO67825,54.99
491,20131005,20131017,20131012,17922,41.5723,SO67825,53.99
604,20131005,20131017,20131012,27719,343.6496,SO67826,539.99
222,20131005,20131017,20131012,27719,13.0863,SO67826,34.99
463,20131005,20131017,20131012,27719,9.1593,SO67826,24.49
606,20131005,20131017,20131012,25563,343.6496,SO67827,539.99
380,20131005,20131017,20131012,21943,1554.9479,SO67828,2443.35
353,20131005,20131017,20131012,15595,1265.6195,SO67829,2319.99
567,20131005,20131017,20131012,29264,461.4448,SO67830,742.35
477,20131005,20131017,20131012,29264,1.8663,SO67830,4.99
479,20131005,20131017,20131012,29264,3.3623,SO67830,8.99
234,20131005,20131017,20131012,29264,38.4923,SO67830,49.99
563,20131005,20131017,20131012,27449,1481.9379,SO67831,2384.07
479,20131005,20131017,20131012,27449,3.3623,SO67831,8.99
477,20131005,20131017,20131012,27449,1.8663,SO67831,4.99
217,20131005,20131017,20131012,27449,13.0863,SO67831,34.99
606,20131005,20131017,20131012,23463,343.6496,SO67832,539.99
222,20131005,20131017,20131012,23463,13.0863,SO67832,34.99
583,20131005,20131017,20131012,18545,1082.51,SO67833,1700.99
539,20131005,20131017,20131012,18545,9.3463,SO67833,24.99
581,20131005,20131017,20131012,18553,1082.51,SO67834,1700.99
580,20131005,20131017,20131012,17586,1082.51,SO67835,1700.99
231,20131005,20131017,20131012,17586,38.4923,SO67835,49.99
384,20131005,20131017,20131012,25308,713.0798,SO67836,1120.49
568,20131005,20131017,20131012,14305,461.4448,SO67837,742.35
489,20131005,20131017,20131012,14305,41.5723,SO67837,53.99
561,20131005,20131017,20131012,13011,1481.9379,SO67838,2384.07
530,20131005,20131017,20131012,13011,1.8663,SO67838,4.99
541,20131005,20131017,20131012,13011,10.8423,SO67838,28.99
214,20131005,20131017,20131012,13011,13.0863,SO67838,34.99
484,20131006,20131018,20131013,11865,2.9733,SO67839,7.95
231,20131006,20131018,20131013,11857,38.4923,SO67840,49.99
528,20131006,20131018,20131013,11948,1.8663,SO67841,4.99
535,20131006,20131018,20131013,11948,9.3463,SO67841,24.99
480,20131006,20131018,20131013,11948,0.8565,SO67841,2.29
536,20131006,20131018,20131013,16181,11.2163,SO67842,29.99
528,20131006,20131018,20131013,16181,1.8663,SO67842,4.99
222,20131006,20131018,20131013,16181,13.0863,SO67842,34.99
473,20131006,20131018,20131013,16181,23.749,SO67842,63.50
537,20131006,20131018,20131013,21884,13.09,SO67843,35.00
528,20131006,20131018,20131013,21884,1.8663,SO67843,4.99
217,20131006,20131018,20131013,21884,13.0863,SO67843,34.99
528,20131006,20131018,20131013,27149,1.8663,SO67844,4.99
537,20131006,20131018,20131013,27149,13.09,SO67844,35.00
480,20131006,20131018,20131013,27149,0.8565,SO67844,2.29
477,20131006,20131018,20131013,22918,1.8663,SO67845,4.99
530,20131006,20131018,20131013,27580,1.8663,SO67846,4.99
217,20131006,20131018,20131013,27580,13.0863,SO67846,34.99
214,20131006,20131018,20131013,15721,13.0863,SO67847,34.99
355,20131006,20131018,20131013,12736,1265.6195,SO67848,2319.99
477,20131006,20131018,20131013,12736,1.8663,SO67848,4.99
478,20131006,20131018,20131013,12736,3.7363,SO67848,9.99
489,20131006,20131018,20131013,12736,41.5723,SO67848,53.99
355,20131006,20131018,20131013,19057,1265.6195,SO67849,2319.99
480,20131006,20131018,20131013,19057,0.8565,SO67849,2.29
357,20131006,20131018,20131013,14702,1265.6195,SO67850,2319.99
478,20131006,20131018,20131013,14702,3.7363,SO67850,9.99
222,20131006,20131018,20131013,14702,13.0863,SO67850,34.99
225,20131006,20131018,20131013,14702,6.9223,SO67850,8.99
372,20131006,20131018,20131013,25796,1554.9479,SO67851,2443.35
540,20131006,20131018,20131013,25796,12.1924,SO67851,32.60
590,20131006,20131018,20131013,19419,419.7784,SO67852,769.49
237,20131006,20131018,20131013,19419,38.4923,SO67852,49.99
582,20131006,20131018,20131013,18008,1082.51,SO67853,1700.99
231,20131006,20131018,20131013,18008,38.4923,SO67853,49.99
225,20131006,20131018,20131013,18008,6.9223,SO67853,8.99
529,20131006,20131018,20131013,29134,1.4923,SO67854,3.99
480,20131006,20131018,20131013,29134,0.8565,SO67854,2.29
541,20131006,20131018,20131013,26258,10.8423,SO67855,28.99
530,20131006,20131018,20131013,26258,1.8663,SO67855,4.99
480,20131006,20131018,20131013,26258,0.8565,SO67855,2.29
540,20131006,20131018,20131013,24758,12.1924,SO67856,32.60
480,20131006,20131018,20131013,24758,0.8565,SO67856,2.29
529,20131006,20131018,20131013,24765,1.4923,SO67857,3.99
540,20131006,20131018,20131013,24765,12.1924,SO67857,32.60
225,20131006,20131018,20131013,24765,6.9223,SO67857,8.99
490,20131006,20131018,20131013,24765,41.5723,SO67857,53.99
529,20131006,20131018,20131013,24288,1.4923,SO67858,3.99
540,20131006,20131018,20131013,24288,12.1924,SO67858,32.60
217,20131006,20131018,20131013,24288,13.0863,SO67858,34.99
540,20131006,20131018,20131013,24519,12.1924,SO67859,32.60
529,20131006,20131018,20131013,24519,1.4923,SO67859,3.99
480,20131006,20131018,20131013,24519,0.8565,SO67859,2.29
540,20131006,20131018,20131013,15859,12.1924,SO67860,32.60
480,20131006,20131018,20131013,15859,0.8565,SO67860,2.29
540,20131006,20131018,20131013,23800,12.1924,SO67861,32.60
529,20131006,20131018,20131013,23800,1.4923,SO67861,3.99
214,20131006,20131018,20131013,23800,13.0863,SO67861,34.99
536,20131006,20131018,20131013,22101,11.2163,SO67862,29.99
480,20131006,20131018,20131013,22101,0.8565,SO67862,2.29
536,20131006,20131018,20131013,22102,11.2163,SO67863,29.99
528,20131006,20131018,20131013,22102,1.8663,SO67863,4.99
228,20131006,20131018,20131013,22102,38.4923,SO67863,49.99
536,20131006,20131018,20131013,11505,11.2163,SO67864,29.99
528,20131006,20131018,20131013,11505,1.8663,SO67864,4.99
480,20131006,20131018,20131013,11505,0.8565,SO67864,2.29
484,20131006,20131018,20131013,11505,2.9733,SO67864,7.95
478,20131006,20131018,20131013,22053,3.7363,SO67865,9.99
476,20131006,20131018,20131013,20305,26.1763,SO67866,69.99
476,20131006,20131018,20131013,19799,26.1763,SO67867,69.99
481,20131006,20131018,20131013,19799,3.3623,SO67867,8.99
477,20131006,20131018,20131013,11200,1.8663,SO67868,4.99
528,20131006,20131018,20131013,14384,1.8663,SO67869,4.99
222,20131006,20131018,20131013,14384,13.0863,SO67869,34.99
491,20131006,20131018,20131013,14384,41.5723,SO67869,53.99
528,20131006,20131018,20131013,15282,1.8663,SO67870,4.99
480,20131006,20131018,20131013,15282,0.8565,SO67870,2.29
528,20131006,20131018,20131013,14693,1.8663,SO67871,4.99
217,20131006,20131018,20131013,14693,13.0863,SO67871,34.99
528,20131006,20131018,20131013,20557,1.8663,SO67872,4.99
535,20131006,20131018,20131013,20557,9.3463,SO67872,24.99
222,20131006,20131018,20131013,20557,13.0863,SO67872,34.99
540,20131006,20131018,20131013,12862,12.1924,SO67873,32.60
222,20131006,20131018,20131013,12862,13.0863,SO67873,34.99
234,20131006,20131018,20131013,12862,38.4923,SO67873,49.99
529,20131006,20131018,20131013,15108,1.4923,SO67874,3.99
540,20131006,20131018,20131013,15108,12.1924,SO67874,32.60
217,20131006,20131018,20131013,15108,13.0863,SO67874,34.99
231,20131006,20131018,20131013,15108,38.4923,SO67874,49.99
535,20131006,20131018,20131013,20571,9.3463,SO67875,24.99
536,20131006,20131018,20131013,21831,11.2163,SO67876,29.99
528,20131006,20131018,20131013,21831,1.8663,SO67876,4.99
530,20131006,20131018,20131013,15712,1.8663,SO67877,4.99
479,20131006,20131018,20131013,15712,3.3623,SO67877,8.99
477,20131006,20131018,20131013,15712,1.8663,SO67877,4.99
485,20131006,20131018,20131013,13294,8.2205,SO67878,21.98
478,20131006,20131018,20131013,13294,3.7363,SO67878,9.99
477,20131006,20131018,20131013,13294,1.8663,SO67878,4.99
231,20131006,20131018,20131013,13294,38.4923,SO67878,49.99
485,20131006,20131018,20131013,13172,8.2205,SO67879,21.98
480,20131006,20131018,20131013,13172,0.8565,SO67879,2.29
485,20131006,20131018,20131013,12910,8.2205,SO67880,21.98
214,20131006,20131018,20131013,12910,13.0863,SO67880,34.99
485,20131006,20131018,20131013,13207,8.2205,SO67881,21.98
473,20131006,20131018,20131013,13207,23.749,SO67881,63.50
599,20131006,20131018,20131013,16122,294.5797,SO67882,539.99
535,20131006,20131018,20131013,16122,9.3463,SO67882,24.99
528,20131006,20131018,20131013,16122,1.8663,SO67882,4.99
363,20131006,20131018,20131013,16908,1251.9813,SO67883,2294.99
485,20131006,20131018,20131013,16908,8.2205,SO67883,21.98
234,20131006,20131018,20131013,16908,38.4923,SO67883,49.99
357,20131006,20131018,20131013,18377,1265.6195,SO67884,2319.99
528,20131006,20131018,20131013,18377,1.8663,SO67884,4.99
537,20131006,20131018,20131013,18377,13.09,SO67884,35.00
217,20131006,20131018,20131013,18377,13.0863,SO67884,34.99
355,20131006,20131018,20131013,16100,1265.6195,SO67885,2319.99
478,20131006,20131018,20131013,16100,3.7363,SO67885,9.99
477,20131006,20131018,20131013,16100,1.8663,SO67885,4.99
222,20131006,20131018,20131013,16100,13.0863,SO67885,34.99
565,20131006,20131018,20131013,28698,461.4448,SO67886,742.35
479,20131006,20131018,20131013,28698,3.3623,SO67886,8.99
477,20131006,20131018,20131013,28698,1.8663,SO67886,4.99
225,20131006,20131018,20131013,28698,6.9223,SO67886,8.99
386,20131006,20131018,20131013,26752,713.0798,SO67887,1120.49
479,20131006,20131018,20131013,26752,3.3623,SO67887,8.99
477,20131006,20131018,20131013,26752,1.8663,SO67887,4.99
581,20131006,20131018,20131013,21979,1082.51,SO67888,1700.99
488,20131006,20131018,20131013,21979,41.5723,SO67888,53.99
582,20131006,20131018,20131013,23663,1082.51,SO67889,1700.99
382,20131006,20131018,20131013,26024,713.0798,SO67890,1120.49
479,20131006,20131018,20131013,26024,3.3623,SO67890,8.99
477,20131006,20131018,20131013,26024,1.8663,SO67890,4.99
217,20131006,20131018,20131013,26024,13.0863,SO67890,34.99
605,20131006,20131018,20131013,25556,343.6496,SO67891,539.99
479,20131006,20131018,20131013,25556,3.3623,SO67891,8.99
477,20131006,20131018,20131013,25556,1.8663,SO67891,4.99
355,20131006,20131018,20131013,15181,1265.6195,SO67892,2319.99
485,20131006,20131018,20131013,15181,8.2205,SO67892,21.98
222,20131006,20131018,20131013,15181,13.0863,SO67892,34.99
376,20131006,20131018,20131013,21886,1554.9479,SO67893,2443.35
529,20131006,20131018,20131013,21886,1.4923,SO67893,3.99
540,20131006,20131018,20131013,21886,12.1924,SO67893,32.60
217,20131006,20131018,20131013,21886,13.0863,SO67893,34.99
357,20131006,20131018,20131013,15716,1265.6195,SO67894,2319.99
214,20131006,20131018,20131013,15716,13.0863,SO67894,34.99
488,20131006,20131018,20131013,15716,41.5723,SO67894,53.99
225,20131006,20131018,20131013,15716,6.9223,SO67894,8.99
563,20131006,20131018,20131013,27521,1481.9379,SO67895,2384.07
541,20131006,20131018,20131013,27521,10.8423,SO67895,28.99
579,20131006,20131018,20131013,25994,755.1508,SO67896,1214.85
541,20131006,20131018,20131013,25994,10.8423,SO67896,28.99
530,20131006,20131018,20131013,25994,1.8663,SO67896,4.99
480,20131006,20131018,20131013,25994,0.8565,SO67896,2.29
605,20131006,20131018,20131013,23818,343.6496,SO67897,539.99
479,20131006,20131018,20131013,23818,3.3623,SO67897,8.99
477,20131006,20131018,20131013,23818,1.8663,SO67897,4.99
606,20131006,20131018,20131013,23474,343.6496,SO67898,539.99
538,20131006,20131018,20131013,23474,8.0373,SO67898,21.49
529,20131006,20131018,20131013,23474,1.4923,SO67898,3.99
214,20131006,20131018,20131013,23474,13.0863,SO67898,34.99
580,20131006,20131018,20131013,18548,1082.51,SO67899,1700.99
488,20131006,20131018,20131013,18548,41.5723,SO67899,53.99
583,20131006,20131018,20131013,21269,1082.51,SO67900,1700.99
217,20131006,20131018,20131013,21269,13.0863,SO67900,34.99
606,20131006,20131018,20131013,23444,343.6496,SO67901,539.99
225,20131006,20131018,20131013,23444,6.9223,SO67901,8.99
606,20131006,20131018,20131013,12805,343.6496,SO67902,539.99
479,20131006,20131018,20131013,12805,3.3623,SO67902,8.99
477,20131006,20131018,20131013,12805,1.8663,SO67902,4.99
214,20131006,20131018,20131013,12805,13.0863,SO67902,34.99
574,20131006,20131018,20131013,12989,1481.9379,SO67903,2384.07
477,20131006,20131018,20131013,12989,1.8663,SO67903,4.99
479,20131006,20131018,20131013,12989,3.3623,SO67903,8.99
539,20131007,20131019,20131014,17073,9.3463,SO67904,24.99
529,20131007,20131019,20131014,17073,1.4923,SO67904,3.99
538,20131007,20131019,20131014,17907,8.0373,SO67905,21.49
529,20131007,20131019,20131014,17907,1.4923,SO67905,3.99
480,20131007,20131019,20131014,17907,0.8565,SO67905,2.29
485,20131007,20131019,20131014,19571,8.2205,SO67906,21.98
214,20131007,20131019,20131014,19571,13.0863,SO67906,34.99
465,20131007,20131019,20131014,12359,9.1593,SO67907,24.49
372,20131007,20131019,20131014,16538,1554.9479,SO67908,2443.35
214,20131007,20131019,20131014,16538,13.0863,SO67908,34.99
363,20131007,20131019,20131014,14776,1251.9813,SO67909,2294.99
222,20131007,20131019,20131014,14776,13.0863,SO67909,34.99
353,20131007,20131019,20131014,19910,1265.6195,SO67910,2319.99
485,20131007,20131019,20131014,19910,8.2205,SO67910,21.98
472,20131007,20131019,20131014,19910,23.749,SO67910,63.50
376,20131007,20131019,20131014,20892,1554.9479,SO67911,2443.35
477,20131007,20131019,20131014,20892,1.8663,SO67911,4.99
479,20131007,20131019,20131014,20892,3.3623,SO67911,8.99
225,20131007,20131019,20131014,28335,6.9223,SO67912,8.99
489,20131007,20131019,20131014,28335,41.5723,SO67912,53.99
535,20131007,20131019,20131014,26479,9.3463,SO67913,24.99
528,20131007,20131019,20131014,26479,1.8663,SO67913,4.99
480,20131007,20131019,20131014,26479,0.8565,SO67913,2.29
540,20131007,20131019,20131014,15007,12.1924,SO67914,32.60
480,20131007,20131019,20131014,15007,0.8565,SO67914,2.29
535,20131007,20131019,20131014,12106,9.3463,SO67915,24.99
528,20131007,20131019,20131014,12532,1.8663,SO67916,4.99
536,20131007,20131019,20131014,12532,11.2163,SO67916,29.99
217,20131007,20131019,20131014,12532,13.0863,SO67916,34.99
540,20131007,20131019,20131014,24954,12.1924,SO67917,32.60
529,20131007,20131019,20131014,24954,1.4923,SO67917,3.99
217,20131007,20131019,20131014,24954,13.0863,SO67917,34.99
536,20131007,20131019,20131014,11498,11.2163,SO67918,29.99
528,20131007,20131019,20131014,11498,1.8663,SO67918,4.99
214,20131007,20131019,20131014,11498,13.0863,SO67918,34.99
463,20131007,20131019,20131014,11498,9.1593,SO67918,24.49
528,20131007,20131019,20131014,23001,1.8663,SO67919,4.99
536,20131007,20131019,20131014,23001,11.2163,SO67919,29.99
480,20131007,20131019,20131014,23001,0.8565,SO67919,2.29
474,20131007,20131019,20131014,19767,26.1763,SO67920,69.99
467,20131007,20131019,20131014,19767,9.1593,SO67920,24.49
225,20131007,20131019,20131014,20342,6.9223,SO67921,8.99
476,20131007,20131019,20131014,20342,26.1763,SO67921,69.99
475,20131007,20131019,20131014,20022,26.1763,SO67922,69.99
237,20131007,20131019,20131014,20022,38.4923,SO67922,49.99
477,20131007,20131019,20131014,26730,1.8663,SO67923,4.99
477,20131007,20131019,20131014,17435,1.8663,SO67924,4.99
225,20131007,20131019,20131014,17435,6.9223,SO67924,8.99
488,20131007,20131019,20131014,17435,41.5723,SO67924,53.99
477,20131007,20131019,20131014,18661,1.8663,SO67925,4.99
477,20131007,20131019,20131014,13199,1.8663,SO67926,4.99
217,20131007,20131019,20131014,13199,13.0863,SO67926,34.99
528,20131007,20131019,20131014,15911,1.8663,SO67927,4.99
485,20131007,20131019,20131014,15911,8.2205,SO67927,21.98
225,20131007,20131019,20131014,28743,6.9223,SO67928,8.99
475,20131007,20131019,20131014,28743,26.1763,SO67928,69.99
490,20131007,20131019,20131014,29419,41.5723,SO67929,53.99
477,20131007,20131019,20131014,19374,1.8663,SO67930,4.99
467,20131007,20131019,20131014,19374,9.1593,SO67930,24.49
541,20131007,20131019,20131014,26394,10.8423,SO67931,28.99
530,20131007,20131019,20131014,26394,1.8663,SO67931,4.99
530,20131007,20131019,20131014,28467,1.8663,SO67932,4.99
541,20131007,20131019,20131014,28467,10.8423,SO67932,28.99
480,20131007,20131019,20131014,28467,0.8565,SO67932,2.29
541,20131007,20131019,20131014,23748,10.8423,SO67933,28.99
530,20131007,20131019,20131014,23748,1.8663,SO67933,4.99
480,20131007,20131019,20131014,23748,0.8565,SO67933,2.29
538,20131007,20131019,20131014,24879,8.0373,SO67934,21.49
530,20131007,20131019,20131014,27188,1.8663,SO67935,4.99
485,20131007,20131019,20131014,14889,8.2205,SO67936,21.98
478,20131007,20131019,20131014,13598,3.7363,SO67937,9.99
477,20131007,20131019,20131014,13598,1.8663,SO67937,4.99
214,20131007,20131019,20131014,13598,13.0863,SO67937,34.99
222,20131007,20131019,20131014,12274,13.0863,SO67938,34.99
363,20131007,20131019,20131014,16871,1251.9813,SO67939,2294.99
485,20131007,20131019,20131014,16871,8.2205,SO67939,21.98
355,20131007,20131019,20131014,16818,1265.6195,SO67940,2319.99
485,20131007,20131019,20131014,16818,8.2205,SO67940,21.98
477,20131007,20131019,20131014,16818,1.8663,SO67940,4.99
478,20131007,20131019,20131014,16818,3.7363,SO67940,9.99
222,20131007,20131019,20131014,16818,13.0863,SO67940,34.99
363,20131007,20131019,20131014,16095,1251.9813,SO67941,2294.99
537,20131007,20131019,20131014,16095,13.09,SO67941,35.00
353,20131007,20131019,20131014,15170,1265.6195,SO67942,2319.99
386,20131007,20131019,20131014,26740,713.0798,SO67943,1120.49
222,20131007,20131019,20131014,26740,13.0863,SO67943,34.99
584,20131007,20131019,20131014,24257,343.6496,SO67944,539.99
477,20131007,20131019,20131014,24257,1.8663,SO67944,4.99
479,20131007,20131019,20131014,24257,3.3623,SO67944,8.99
222,20131007,20131019,20131014,24257,13.0863,SO67944,34.99
378,20131007,20131019,20131014,21885,1554.9479,SO67945,2443.35
479,20131007,20131019,20131014,21885,3.3623,SO67945,8.99
484,20131007,20131019,20131014,21885,2.9733,SO67945,7.95
562,20131007,20131019,20131014,27295,1481.9379,SO67946,2384.07
225,20131007,20131019,20131014,27295,6.9223,SO67946,8.99
606,20131007,20131019,20131014,23742,343.6496,SO67947,539.99
538,20131007,20131019,20131014,23742,8.0373,SO67947,21.49
490,20131007,20131019,20131014,23742,41.5723,SO67947,53.99
604,20131007,20131019,20131014,27406,343.6496,SO67948,539.99
222,20131007,20131019,20131014,27406,13.0863,SO67948,34.99
584,20131007,20131019,20131014,23478,343.6496,SO67949,539.99
479,20131007,20131019,20131014,23478,3.3623,SO67949,8.99
477,20131007,20131019,20131014,23478,1.8663,SO67949,4.99
217,20131007,20131019,20131014,23478,13.0863,SO67949,34.99
605,20131007,20131019,20131014,26692,343.6496,SO67950,539.99
538,20131007,20131019,20131014,26692,8.0373,SO67950,21.49
529,20131007,20131019,20131014,26692,1.4923,SO67950,3.99
480,20131007,20131019,20131014,26692,0.8565,SO67950,2.29
386,20131007,20131019,20131014,21584,713.0798,SO67951,1120.49
222,20131007,20131019,20131014,21584,13.0863,SO67951,34.99
582,20131007,20131019,20131014,18361,1082.51,SO67952,1700.99
231,20131007,20131019,20131014,18361,38.4923,SO67952,49.99
583,20131007,20131019,20131014,18414,1082.51,SO67953,1700.99
217,20131007,20131019,20131014,18414,13.0863,SO67953,34.99
465,20131007,20131019,20131014,18414,9.1593,SO67953,24.49
581,20131007,20131019,20131014,21268,1082.51,SO67954,1700.99
539,20131007,20131019,20131014,21268,9.3463,SO67954,24.99
580,20131007,20131019,20131014,18234,1082.51,SO67955,1700.99
491,20131007,20131019,20131014,18234,41.5723,SO67955,53.99
604,20131007,20131019,20131014,28370,343.6496,SO67956,539.99
479,20131007,20131019,20131014,28370,3.3623,SO67956,8.99
477,20131007,20131019,20131014,28370,1.8663,SO67956,4.99
222,20131007,20131019,20131014,28370,13.0863,SO67956,34.99
234,20131007,20131019,20131014,28370,38.4923,SO67956,49.99
606,20131007,20131019,20131014,13264,343.6496,SO67957,539.99
564,20131007,20131019,20131014,26818,1481.9379,SO67958,2384.07
479,20131007,20131019,20131014,26818,3.3623,SO67958,8.99
477,20131007,20131019,20131014,26818,1.8663,SO67958,4.99
225,20131007,20131019,20131014,26818,6.9223,SO67958,8.99
574,20131007,20131019,20131014,15678,1481.9379,SO67959,2384.07
479,20131007,20131019,20131014,15678,3.3623,SO67959,8.99
477,20131007,20131019,20131014,15678,1.8663,SO67959,4.99
225,20131007,20131019,20131014,15678,6.9223,SO67959,8.99
489,20131007,20131019,20131014,15678,41.5723,SO67959,53.99
563,20131007,20131019,20131014,12124,1481.9379,SO67960,2384.07
479,20131007,20131019,20131014,12124,3.3623,SO67960,8.99
477,20131007,20131019,20131014,12124,1.8663,SO67960,4.99
569,20131007,20131019,20131014,11028,461.4448,SO67961,742.35
583,20131007,20131019,20131014,18038,1082.51,SO67962,1700.99
214,20131007,20131019,20131014,18038,13.0863,SO67962,34.99
582,20131007,20131019,20131014,18046,1082.51,SO67963,1700.99
222,20131007,20131019,20131014,18046,13.0863,SO67963,34.99
573,20131007,20131019,20131014,12702,1481.9379,SO67964,2384.07
530,20131007,20131019,20131014,12702,1.8663,SO67964,4.99
541,20131007,20131019,20131014,12702,10.8423,SO67964,28.99
487,20131007,20131019,20131014,12702,20.5663,SO67964,54.99
528,20131008,20131020,20131015,11068,1.8663,SO67965,4.99
535,20131008,20131020,20131015,11068,9.3463,SO67965,24.99
485,20131008,20131020,20131015,11068,8.2205,SO67965,21.98
484,20131008,20131020,20131015,11068,2.9733,SO67965,7.95
485,20131008,20131020,20131015,16341,8.2205,SO67966,21.98
214,20131008,20131020,20131015,16341,13.0863,SO67966,34.99
528,20131008,20131020,20131015,21224,1.8663,SO67967,4.99
537,20131008,20131020,20131015,21224,13.09,SO67967,35.00
480,20131008,20131020,20131015,21224,0.8565,SO67967,2.29
528,20131008,20131020,20131015,12036,1.8663,SO67968,4.99
222,20131008,20131020,20131015,12036,13.0863,SO67968,34.99
477,20131008,20131020,20131015,28305,1.8663,SO67969,4.99
467,20131008,20131020,20131015,28305,9.1593,SO67969,24.49
